nan nan
234.695432	50.041565
234.826855	49.957079
234.960624	49.856165
235.092047	49.757598
235.115516	49.720049
235.092047	49.663725
235.124903	49.593320
235.192961	49.541690
235.270407	49.513528
235.413564	49.433735
235.577842	49.384452
235.744467	49.377411
235.833647	49.318740
235.953336	49.290578
236.054250	49.231907
236.141083	49.175583
236.218528	49.116912
236.263118	49.053548
236.274852	49.015999
236.352298	48.929166
236.406275	48.849373
236.418009	48.783662
236.471986	48.668667
236.528310	48.609996
236.549432	48.631118
236.572900	48.682748
236.638612	48.600609
236.683201	48.520816
236.638612	48.506735
236.605756	48.426943
236.483720	48.358885
236.352298	48.368272
236.284240	48.382353
236.152817	48.410515
236.030781	48.448064
235.899359	48.499695
235.744467	48.551325
235.711612	48.565406
235.711612	48.593568
235.622432	48.617037
235.512131	48.579487
235.345505	48.638158
235.246938	48.659280
235.246938	48.717950
235.312650	48.776621
235.345505	48.842333
235.291528	48.828252
235.246938	48.755500
235.136637	48.732031
234.972359	48.821211
234.937156	48.870495
234.927769	48.936206
235.026336	48.950287
235.124903	49.023039
235.026336	49.030080
234.904300	49.074669
234.805733	49.001917
234.683698	49.023039
234.463095	48.987836
234.275349	49.088750
234.352794	49.081710
234.528807	49.102831
234.463095	49.189664
234.373916	49.231907
234.275349	49.304659
234.197903	49.311700
234.075868	49.318740
234.033625	49.384452
233.845878	49.440776
233.777820	49.433735
233.646397	49.433735
233.557217	49.447816
233.491506	49.562811
233.479772	49.586279
233.568951	49.628522
233.801288	49.621482
234.010156	49.677806
233.822409	49.734130
233.658131	49.705968
233.613541	49.743517
233.580685	49.806882
233.470384	49.750558
233.392939	49.863206
233.282637	49.919530
233.216926	49.942998
233.160602	49.919530
233.106625	49.971160
232.972855	49.898409
232.841432	49.971160
nan nan
237.213586	49.044161
237.168996	49.060588
237.136141	49.074669
237.091551	49.088750
237.002371	49.074669
236.981250	49.102831
237.002371	49.147421
237.079817	49.161502
237.201852	49.196705
237.312153	49.203745
237.422455	49.189664
237.398986	49.248335
237.345009	49.248335
237.323887	49.283538
237.288685	49.297619
237.234708	49.276497
237.168996	49.262416
237.058695	49.248335
236.957781	49.248335
236.847480	49.269457
236.826358	49.304659
236.838093	49.318740
236.826358	49.332821
236.793503	49.377411
236.793503	49.412614
236.838093	49.433735
236.838093	49.499447
236.847480	49.562811
236.847480	49.713009
236.760647	49.734130
236.748913	49.670766
236.659733	49.607401
236.594022	49.576892
236.540045	49.520568
236.483720	49.447816
236.385153	49.464244
236.340564	49.548730
236.340564	49.593320
236.373419	49.663725
236.394541	49.713009
236.317095	49.713009
236.263118	49.713009
236.263118	49.778720
236.218528	49.778720
236.206794	49.806882
236.173938	49.842084
236.185672	49.891368
236.096493	49.957079
nan nan
236.019047	50.027484
236.063637	49.926571
236.054250	49.870246
235.976804	49.926571
235.943948	49.964120
235.932214	49.933611
235.920480	49.919530
235.875890	49.856165
235.810179	49.820963
235.720999	49.813922
235.655288	49.820963
235.589576	49.828003
235.512131	49.863206
235.422951	49.905449
235.345505	49.964120
nan nan
236.078164	45.000000
236.087105	45.035766
236.096493	45.167189
236.096493	45.307999
236.108227	45.432381
236.164551	45.540336
236.141083	45.594313
236.141083	45.695227
236.173938	45.779713
236.119961	45.789100
236.096493	45.850118
236.108227	45.965113
236.119961	46.033171
236.131695	46.134085
236.206794	46.188062
236.361685	46.188062
236.516576	46.202143
236.659733	46.202143
236.770034	46.157553
236.826358	46.188062
236.793503	46.232652
236.704323	46.239693
236.615143	46.286629
236.549432	46.324179
236.450865	46.317138
236.317095	46.317138
236.197407	46.310098
236.119961	46.324179
236.054250	46.361728
236.009660	46.422746
235.997926	46.568249
235.997926	46.666817
236.075371	46.622227
236.087105	46.537741
236.087105	46.469682
236.141083	46.453255
236.185672	46.476723
236.197407	46.483763
236.173938	46.544781
236.164551	46.643348
236.185672	46.727834
236.164551	46.772424
236.075371	46.765384
235.997926	46.795892
235.986191	46.878032
236.063637	46.983639
236.075371	47.037616
236.009660	47.105675
235.953336	47.075166
235.908746	47.014148
235.875890	47.089247
235.843035	47.157305
235.821913	47.262913
235.789057	47.328624
235.753855	47.420151
235.732733	47.523411
235.699878	47.612591
235.643554	47.711158
235.556721	47.828500
235.455807	47.917680
235.380708	47.999819
235.336118	48.096039
235.336118	48.227462
235.380708	48.337763
235.401830	48.382353
235.455807	48.419902
235.544986	48.396434
235.655288	48.344804
235.777323	48.323682
235.854769	48.309601
235.976804	48.272052
236.096493	48.241543
236.206794	48.213381
236.352298	48.220421
236.483720	48.199300
236.638612	48.192259
236.760647	48.192259
236.793503	48.199300
236.847480	48.199300
236.990637	48.154710
237.100938	48.117161
237.234708	48.154710
237.333275	48.138282
237.366131	48.020940
237.323887	47.917680
237.201852	47.844928
237.091551	47.701771
236.990637	47.568001
237.014105	47.403723
237.145528	47.434232
237.168996	47.509330
237.091551	47.509330
237.100938	47.523411
237.201852	47.612591
237.300419	47.657181
237.422455	47.755748
237.476432	47.859009
237.565611	47.887171
237.643057	47.880130
237.675913	47.814419
237.708768	47.790951
237.720503	47.873090
237.741624	47.924720
237.741624	48.013900
237.741624	48.058490
237.753358	48.110120
237.720503	48.182872
237.708768	48.220421
237.697034	48.227462
237.664179	48.286133
237.643057	48.316642
237.631323	48.344804
237.621936	48.375313
237.586733	48.403475
237.532756	48.410515
237.511634	48.419902
237.499900	48.433983
237.443576	48.462145
237.443576	48.485614
237.511634	48.513776
237.521022	48.520816
237.544490	48.586528
237.577346	48.579487
237.577346	48.652239
237.586733	48.717950
237.654791	48.732031
237.732237	48.696829
237.732237	48.710910
237.675913	48.755500
237.586733	48.776621
237.476432	48.790702
237.398986	48.769581
237.356743	48.821211
237.300419	48.863454
237.255829	48.929166
237.234708	48.966715
237.255829	49.001917
237.246442	49.023039
237.201852	49.030080
237.201852	49.044161
nan nan
229.947785	53.510188
230.036964	53.449170
230.102676	53.350603
230.156653	53.273157
230.168387	53.200406
230.102676	53.200406
230.025230	53.273157
nan nan
230.180121	53.660385
230.212977	53.667426
230.224711	53.667426
230.236445	53.646304
230.257567	53.620489
230.302157	53.587633
230.367868	53.554778
230.433580	53.496107
230.478169	53.456211
230.478169	53.404580
230.478169	53.338869
230.478169	53.284892
230.412458	53.219180
230.344400	53.291932
230.290423	53.364684
230.245833	53.411621
230.201243	53.470292
230.168387	53.521922
230.135531	53.554778
230.081554	53.601714
230.025230	53.634570
nan nan
229.980640	53.829357
230.013496	53.817623
230.046352	53.789461
230.081554	53.751912
230.123797	53.704975
230.156653	53.686200
230.180121	53.660385
nan nan
230.764483	52.867155
230.776217	52.867155
230.797339	52.867155
230.820807	52.853074
230.853663	52.794403
230.898253	52.747466
230.940496	52.714611
230.985086	52.653593
230.996820	52.592575
230.996820	52.559720
230.931109	52.580841
230.853663	52.639512
230.820807	52.693489
230.743362	52.773282
230.743362	52.808484
230.752749	52.841340
230.752749	52.860114
230.764483	52.867155
nan nan
232.487060	50.421753
232.519916	50.428793
232.519916	50.414712
232.531650	50.428793
232.487060	50.548482
232.487060	50.590725
232.487060	50.647049
232.266458	50.647049
232.111567	50.661130
232.013000	50.731535
231.935554	50.654089
231.902698	50.583684
231.759541	50.625927
231.658627	50.689292
231.658627	50.766738
231.703217	50.823062
231.801784	50.884079
231.980144	50.891120
232.177278	50.855917
232.343903	50.801940
232.454205	50.780819
232.510529	50.780819
232.674807	50.696332
232.895410	50.632968
233.094891	50.583684
233.282637	50.541441
233.470384	50.506239
233.536096	50.506239
233.646397	50.485117
233.834144	50.456955
233.956179	50.428793
234.087602	50.393591
234.230759	50.372469
234.373916	50.365429
234.463095	50.316145
234.528807	50.245740
234.540541	50.210538
234.552275	50.140133
234.695432	50.041565
nan nan
232.841432	49.971160
232.874288	50.076768
232.928265	50.140133
232.874288	50.140133
232.740518	50.196457
232.695929	50.104930
232.686541	50.076768
232.597362	50.154214
232.552772	50.203497
232.475326	50.189416
232.388493	50.217578
232.287579	50.133092
232.200746	50.147173
232.156157	50.189416
232.200746	50.245740
232.200746	50.302064
232.212481	50.337267
232.099832	50.379510
232.090445	50.463996
232.254724	50.499198
232.409615	50.485117
232.465939	50.449915
232.487060	50.421753
nan nan
236.096493	49.957079
236.054250	50.048606
236.019047	50.027484
nan nan
235.345505	49.964120
235.246938	50.041565
235.214083	50.090849
235.291528	50.133092
235.357240	50.168295
235.380708	50.210538
235.368974	50.287983
235.324384	50.344307
235.345505	50.386550
